0.039810717055349734,0.026284875073799372,0.0026226472054514624,0.22579409772706177,0.0005515867789503479
0.05011872336272725,0.05548332156641739,0.0037602170957333975,0.2258962351610889,0.00048315260318468415
0.06309573444801933,0.08712750769788796,0.004411329820957061,0.22619694880805286,0.00044083610896127306
0.07943282347242818,0.11005430447917704,0.004784140971667526,0.22640801822643933,0.00039627951469369444
0.1,0.1031207567556686,0.004424470231788075,0.22678566371748807,0.00034454470696128244
0.12589254117941676,0.04272327293629465,0.0028444166987857014,0.22683717079258756,0.00029906671206444995
0.15848931924611137,0.03798004366776782,0.002869506018050198,0.22692703420020793,0.00026330750750705386
0.19952623149688797,0.032069253311706965,0.0026668526229695014,0.22693163696011048,0.00023139780936522772
0.251188643150958,0.02917391645438349,0.0026502096853303504,0.22698818515319844,0.00019986794002299196
0.31622776601683794,0.03206584404914071,0.002758789392515459,0.2270931719147843,0.00017117429366201803
0.3981071705534972,0.030186328428692774,0.0027686707239814134,0.22726698089586475,0.0001411292234077237
0.5011872336272722,0.03165439008428031,0.002827863694625224,0.22728363850313094,0.00011112656518614531
0.6309573444801934,0.03442260267094725,0.0029621521177121764,0.22722533687769916,8.784175359000598e-05
0.7943282347242814,0.041792820446603166,0.003301312339060837,0.22723673418793394,6.076695541948004e-05
1.0,0.045091197489027825,0.003472551537246776,0.22771191435310723,1.7221558861127357e-18
