32,0.0,0.0,1.0,0.0
64,0.010714285714285714,0.006163684194761605,1.0,0.0
128,0.13214285714285715,0.020274206510685434,1.0,0.0
256,0.45714285714285713,0.02982405185747858,1.0,0.0
512,0.7892857142857143,0.024415296890654352,1.0,0.0
1024,0.85,0.021377306830183913,1.0,0.0
2048,0.8107142857142857,0.023452585634638246,1.0,0.0
4096,0.8107142857142857,0.023452585634638246,1.0,0.0
8192,0.8035714285714286,0.023785510163666566,1.0,0.0
16384,0.8285714285714286,0.02256339665373707,1.0,0.0
32768,0.7892857142857143,0.024415296890654352,1.0,0.0
65536,0.8321428571428572,0.022375191270801342,1.0,0.0
